customer_id,tenure_months,contract,internet_service,tech_support,online_security,payment_method,monthly_charges,cltv,churn_value,predicted_churn,churn_probability,risk_segment
0409-WTMPL,58,One year,Fiber optic,No,Yes,Credit card (automatic),110.65,4761,0,0,0.4326,Moderate Risk
1518-OMDIK,33,Month-to-month,DSL,No,No,Credit card (automatic),44.55,2422,0,0,0.4326,Moderate Risk
8150-QUDFX,2,Month-to-month,No,No internet service,No internet service,Mailed check,19.85,3300,0,0,0.4325,Moderate Risk
1625-JAIIY,68,One year,Fiber optic,No,No,Electronic check,83.0,4714,1,0,0.4325,Moderate Risk
5651-YLPRD,32,Month-to-month,Fiber optic,No,No,Electronic check,86.1,4970,0,0,0.4324,Moderate Risk
0442-ZXKVS,54,One year,Fiber optic,Yes,Yes,Bank transfer (automatic),115.6,4337,0,0,0.4324,Moderate Risk
6907-CQGPN,29,Month-to-month,DSL,Yes,No,Electronic check,34.3,2555,0,0,0.4323,Moderate Risk
1170-SASML,69,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),85.4,5976,0,0,0.4322,Moderate Risk
4083-BFNYK,38,One year,Fiber optic,No,Yes,Credit card (automatic),95.0,5148,0,0,0.432,Moderate Risk
1629-DQQVB,14,Month-to-month,DSL,No,Yes,Bank transfer (automatic),50.1,2331,0,0,0.4318,Moderate Risk
4361-JEIVL,1,Month-to-month,DSL,No,No,Electronic check,44.4,4067,1,0,0.4315,Moderate Risk
4676-MQUEA,50,One year,Fiber optic,No,Yes,Bank transfer (automatic),101.9,4184,0,0,0.4314,Moderate Risk
1767-TGTKO,8,Month-to-month,DSL,No,No,Electronic check,45.45,4651,0,0,0.4314,Moderate Risk
4801-JZAZL,11,Month-to-month,DSL,No,Yes,Electronic check,29.6,2793,0,0,0.4312,Moderate Risk
4753-PADAS,67,One year,Fiber optic,No,No,Bank transfer (automatic),105.7,5027,0,0,0.431,Moderate Risk
9025-ZRPVR,9,Month-to-month,No,No internet service,No internet service,Mailed check,18.95,5403,1,0,0.4309,Moderate Risk
3230-WYKIR,18,One year,DSL,Yes,No,Credit card (automatic),82.0,3306,1,0,0.4308,Moderate Risk
6686-YPGHK,47,Month-to-month,Fiber optic,No,Yes,Mailed check,85.5,3645,1,0,0.4303,Moderate Risk
6734-CKRSM,3,Month-to-month,No,No internet service,No internet service,Mailed check,20.0,4258,0,0,0.4301,Moderate Risk
1169-SAOCL,49,One year,Fiber optic,Yes,No,Bank transfer (automatic),106.65,5154,0,0,0.4299,Moderate Risk
7203-OYKCT,72,One year,Fiber optic,No,No,Electronic check,104.95,5760,0,0,0.4298,Moderate Risk
5206-HPJKM,17,Month-to-month,DSL,No,Yes,Credit card (automatic),55.5,3190,0,0,0.4289,Moderate Risk
4360-QRAVE,37,Month-to-month,DSL,No,No,Electronic check,36.65,2494,0,0,0.4288,Moderate Risk
4929-ROART,18,Month-to-month,DSL,No,Yes,Mailed check,56.25,2277,0,0,0.4287,Moderate Risk
4785-NKHCX,5,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),20.05,2154,0,0,0.4285,Moderate Risk
6994-ORCWG,14,One year,DSL,No,No,Mailed check,54.25,4423,0,0,0.4283,Moderate Risk
4710-FDUIZ,56,One year,Fiber optic,No,No,Credit card (automatic),100.3,5170,1,0,0.4283,Moderate Risk
6383-ZTSIW,39,One year,Fiber optic,No,Yes,Mailed check,99.1,4599,0,0,0.4281,Moderate Risk
6806-YDEUL,6,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),19.5,3288,0,0,0.4279,Moderate Risk
7108-DGVUU,21,One year,DSL,No,No,Bank transfer (automatic),71.7,2784,0,0,0.4274,Moderate Risk
5345-BMKWB,8,Month-to-month,No,No internet service,No internet service,Mailed check,20.25,4964,0,0,0.4271,Moderate Risk
0137-UDEUO,3,Month-to-month,No,No internet service,No internet service,Mailed check,19.85,3398,1,0,0.4269,Moderate Risk
3806-YAZOV,3,Month-to-month,No,No internet service,No internet service,Mailed check,18.8,3010,0,0,0.4265,Moderate Risk
9342-VNIMQ,33,Month-to-month,DSL,No,No,Bank transfer (automatic),54.65,5201,0,0,0.4262,Moderate Risk
3199-NPKCN,67,One year,Fiber optic,Yes,Yes,Electronic check,111.25,5649,0,0,0.4262,Moderate Risk
2284-VFLKH,49,One year,Fiber optic,Yes,No,Credit card (automatic),99.25,4995,0,0,0.4259,Moderate Risk
5140-FOMCQ,59,One year,Fiber optic,No,Yes,Credit card (automatic),109.15,5186,0,0,0.4255,Moderate Risk
6425-YQLLO,66,One year,Fiber optic,Yes,No,Credit card (automatic),105.95,6117,1,0,0.4253,Moderate Risk
8851-RAGOV,25,Month-to-month,DSL,Yes,Yes,Mailed check,71.05,5620,0,0,0.4252,Moderate Risk
4860-YZGZM,10,Month-to-month,No,No internet service,No internet service,Electronic check,20.0,2706,0,0,0.4251,Moderate Risk
1355-KUSBG,7,Month-to-month,DSL,No,No,Electronic check,48.8,4785,0,0,0.425,Moderate Risk
4936-YPJNK,10,Month-to-month,No,No internet service,No internet service,Mailed check,19.9,5811,0,0,0.425,Moderate Risk
8091-TTVAX,58,One year,Fiber optic,No,No,Credit card (automatic),100.35,6432,0,0,0.4249,Moderate Risk
8250-ZNGGW,5,Month-to-month,DSL,Yes,Yes,Credit card (automatic),59.9,3662,0,0,0.4247,Moderate Risk
6131-FOYAS,35,Month-to-month,DSL,No,Yes,Electronic check,59.6,2187,0,0,0.4244,Moderate Risk
4138-NAXED,51,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),81.0,4121,0,0,0.4244,Moderate Risk
3339-EAQNV,72,One year,Fiber optic,No,No,Credit card (automatic),97.25,6156,0,0,0.4243,Moderate Risk
6777-TGHTM,53,One year,Fiber optic,No,Yes,Credit card (automatic),106.95,5550,1,0,0.4242,Moderate Risk
5687-DKDTV,4,Month-to-month,No,No internet service,No internet service,Mailed check,20.35,5984,1,0,0.424,Moderate Risk
3170-GWYKC,60,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic),104.95,5926,0,0,0.4236,Moderate Risk
2379-GYFLQ,46,One year,Fiber optic,No,No,Credit card (automatic),94.9,5316,0,0,0.4235,Moderate Risk
1698-XFZCI,61,One year,Fiber optic,No,Yes,Electronic check,107.75,5364,0,0,0.4234,Moderate Risk
9391-YZEJW,62,One year,Fiber optic,No,No,Bank transfer (automatic),94.0,4778,0,0,0.4233,Moderate Risk
1229-RCALF,64,One year,Fiber optic,Yes,Yes,Electronic check,115.0,5189,0,0,0.4233,Moderate Risk
4132-POCZS,52,Month-to-month,DSL,No,Yes,Electronic check,39.9,6371,0,0,0.423,Moderate Risk
4397-FRLTA,4,Month-to-month,No,No internet service,No internet service,Mailed check,20.15,5535,0,0,0.423,Moderate Risk
3847-BAERP,10,Month-to-month,No,No internet service,No internet service,Mailed check,20.9,4905,0,0,0.4229,Moderate Risk
6097-EQISJ,66,One year,Fiber optic,No,No,Credit card (automatic),102.45,4688,1,0,0.4229,Moderate Risk
1216-JWVUX,25,Month-to-month,Fiber optic,No,No,Electronic check,75.5,5985,0,0,0.4228,Moderate Risk
7025-IWFHT,41,One year,Fiber optic,Yes,No,Electronic check,89.55,5549,0,0,0.4217,Moderate Risk
0851-DFJKB,15,Month-to-month,DSL,Yes,Yes,Electronic check,58.95,4497,0,0,0.4216,Moderate Risk
1208-DNHLN,23,One year,DSL,No,No,Credit card (automatic),48.35,4580,1,0,0.4214,Moderate Risk
2718-GAXQD,4,Month-to-month,DSL,No,No,Electronic check,46.0,4797,1,0,0.4214,Moderate Risk
6142-VSJQO,1,Month-to-month,DSL,No,No,Bank transfer (automatic),44.35,4599,1,0,0.4214,Moderate Risk
1385-TQOZW,9,Month-to-month,No,No internet service,No internet service,Credit card (automatic),20.45,2392,0,0,0.4213,Moderate Risk
4016-BJKTZ,25,Two year,Fiber optic,Yes,No,Electronic check,108.9,4398,0,0,0.4212,Moderate Risk
4895-TMWIR,11,Month-to-month,No,No internet service,No internet service,Mailed check,19.95,5888,1,0,0.4203,Moderate Risk
3415-TAILE,2,Month-to-month,DSL,No,No,Mailed check,65.7,4265,1,0,0.42,Moderate Risk
2155-AMQRX,28,Month-to-month,DSL,Yes,No,Credit card (automatic),54.9,2885,0,0,0.42,Moderate Risk
0877-SDMBN,54,One year,Fiber optic,No,Yes,Bank transfer (automatic),103.95,6117,1,0,0.4199,Moderate Risk
1371-DWPAZ,0,Two year,DSL,Yes,Yes,Credit card (automatic),56.05,4740,0,0,0.4198,Moderate Risk
1153-GNOLC,33,One year,DSL,No,No,Electronic check,39.1,2855,0,0,0.4197,Moderate Risk
8970-ANWXO,23,One year,DSL,Yes,No,Mailed check,73.75,3483,0,0,0.4193,Moderate Risk
1336-EZFZY,4,Month-to-month,No,No internet service,No internet service,Mailed check,20.05,4596,0,0,0.4193,Moderate Risk
5073-WXOYN,60,Month-to-month,DSL,No,No,Electronic check,50.8,4941,1,0,0.419,Moderate Risk
3524-WQDSG,43,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),99.3,3280,0,0,0.4188,Moderate Risk
9618-LFJRU,4,Month-to-month,No,No internet service,No internet service,Credit card (automatic),20.45,4344,0,0,0.4186,Moderate Risk
2186-QZEYA,29,Month-to-month,DSL,No,Yes,Bank transfer (automatic),58.55,2044,0,0,0.4179,Moderate Risk
2758-RNWXS,35,One year,Fiber optic,Yes,Yes,Electronic check,89.2,4446,0,0,0.4177,Moderate Risk
3736-BLEPA,28,One year,Fiber optic,Yes,No,Bank transfer (automatic),91.25,2886,0,0,0.4174,Moderate Risk
3845-JHAMY,16,Month-to-month,DSL,No,No,Credit card (automatic),35.5,2069,0,0,0.4173,Moderate Risk
6402-SSEJG,25,One year,DSL,No,Yes,Electronic check,61.05,3695,0,0,0.4172,Moderate Risk
2903-YYTBW,1,Month-to-month,DSL,No,No,Electronic check,44.55,3408,0,0,0.4172,Moderate Risk
5760-WRAHC,22,Month-to-month,DSL,Yes,Yes,Mailed check,69.75,3509,0,0,0.417,Moderate Risk
6261-LHRTG,26,Month-to-month,DSL,No,No,Credit card (automatic),54.75,4020,0,0,0.4165,Moderate Risk
9408-HRXRK,45,Month-to-month,Fiber optic,No,Yes,Electronic check,105.15,5915,0,0,0.4165,Moderate Risk
3675-EQOZA,5,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),20.65,5597,0,0,0.4159,Moderate Risk
5951-AOFIH,33,Month-to-month,DSL,No,No,Credit card (automatic),66.4,3843,0,0,0.4158,Moderate Risk
6776-TLWOI,3,Month-to-month,No,No internet service,No internet service,Mailed check,19.85,2158,1,0,0.4155,Moderate Risk
2359-QWQUL,39,One year,Fiber optic,Yes,Yes,Credit card (automatic),104.7,2371,1,0,0.4154,Moderate Risk
8439-LTUGF,10,Month-to-month,No,No internet service,No internet service,Credit card (automatic),20.0,4802,0,0,0.4153,Moderate Risk
2673-CXQEU,56,One year,Fiber optic,No,Yes,Electronic check,110.5,4463,0,0,0.4152,Moderate Risk
2858-MOFSQ,17,One year,DSL,No,No,Mailed check,55.85,5472,1,0,0.4148,Moderate Risk
8064-RAVOH,1,Month-to-month,DSL,No,No,Electronic check,49.85,5323,0,0,0.4147,Moderate Risk
4558-CGYCZ,4,Month-to-month,No,No internet service,No internet service,Mailed check,19.75,4987,0,0,0.4145,Moderate Risk
9972-VAFJJ,53,One year,Fiber optic,Yes,No,Electronic check,94.0,6355,0,0,0.4145,Moderate Risk
1472-TNCWL,36,Month-to-month,Fiber optic,No,No,Electronic check,94.7,4671,0,0,0.4144,Moderate Risk
1784-BXEFA,10,Month-to-month,No,No internet service,No internet service,Mailed check,20.55,3595,0,0,0.4143,Moderate Risk
7083-YNSKY,15,Month-to-month,No,No internet service,No internet service,Credit card (automatic),25.4,2853,1,0,0.4142,Moderate Risk
4332-MUOEZ,20,One year,Fiber optic,Yes,Yes,Credit card (automatic),94.3,2574,0,0,0.4141,Moderate Risk
8410-BGQXN,4,Month-to-month,No,No internet service,No internet service,Mailed check,19.4,4402,0,0,0.4138,Moderate Risk
6728-DKUCO,72,One year,Fiber optic,No,Yes,Electronic check,104.15,4594,0,0,0.4133,Moderate Risk
5349-AZPEW,5,Month-to-month,DSL,No,No,Mailed check,25.05,2071,0,0,0.4132,Moderate Risk
0308-IVGOK,11,One year,DSL,Yes,No,Credit card (automatic),40.4,2133,0,0,0.4131,Moderate Risk
6394-HHHZM,3,Month-to-month,No,No internet service,No internet service,Mailed check,20.7,2011,0,0,0.413,Moderate Risk
5569-IDSEY,71,One year,Fiber optic,No,No,Bank transfer (automatic),105.7,4420,0,0,0.4129,Moderate Risk
7234-KMNRQ,4,Month-to-month,No,No internet service,No internet service,Mailed check,19.0,4345,0,0,0.4129,Moderate Risk
5697-GOMBF,28,Month-to-month,DSL,No,No,Electronic check,35.9,5444,0,0,0.4127,Moderate Risk
1397-XKKWR,7,One year,DSL,No,Yes,Mailed check,35.3,3463,0,0,0.4126,Moderate Risk
1925-GMVBW,5,Month-to-month,No,No internet service,No internet service,Credit card (automatic),20.55,5967,0,0,0.4125,Moderate Risk
5298-GSTLM,60,One year,Fiber optic,No,Yes,Bank transfer (automatic),101.4,4483,0,0,0.4123,Moderate Risk
0111-KLBQG,32,Month-to-month,Fiber optic,No,No,Mailed check,93.95,2844,0,0,0.4116,Moderate Risk
4765-OXPPD,9,Month-to-month,DSL,Yes,Yes,Mailed check,65.0,3983,1,0,0.4114,Moderate Risk
9367-OIUXP,4,Month-to-month,No,No internet service,No internet service,Mailed check,20.7,4676,0,0,0.4114,Moderate Risk
7639-SUPCW,22,Month-to-month,DSL,No,Yes,Credit card (automatic),48.8,2270,1,0,0.4113,Moderate Risk
8944-AILEF,15,Month-to-month,No,No internet service,No internet service,Credit card (automatic),19.45,2483,0,0,0.4112,Moderate Risk
6281-FKEWS,44,One year,DSL,No,No,Electronic check,49.05,3910,0,0,0.4111,Moderate Risk
8945-MUQUF,51,One year,Fiber optic,No,Yes,Electronic check,94.8,5074,1,0,0.4111,Moderate Risk
8495-PRWFH,42,Month-to-month,DSL,No,No,Electronic check,55.65,5831,0,0,0.4111,Moderate Risk
9938-EKRGF,15,Month-to-month,DSL,Yes,Yes,Mailed check,84.45,4653,0,0,0.4106,Moderate Risk
3363-EWLGO,5,Month-to-month,No,No internet service,No internet service,Mailed check,19.95,5252,0,0,0.4105,Moderate Risk
3948-XHGNA,24,Month-to-month,DSL,No,Yes,Bank transfer (automatic),49.55,5005,1,0,0.41,Moderate Risk
3675-YDUPJ,10,Month-to-month,No,No internet service,No internet service,Mailed check,19.85,3768,0,0,0.41,Moderate Risk
5481-NTDOH,67,One year,Fiber optic,No,Yes,Credit card (automatic),107.05,4126,0,0,0.4099,Moderate Risk
3977-QCRSL,5,Month-to-month,No,No internet service,No internet service,Mailed check,20.15,5020,0,0,0.4098,Moderate Risk
4747-LCAQL,25,Month-to-month,DSL,Yes,Yes,Mailed check,79.0,5263,0,0,0.4096,Moderate Risk
6959-GQEGV,45,Month-to-month,DSL,No,Yes,Electronic check,75.95,2185,0,0,0.4092,Moderate Risk
1452-KIOVK,22,Month-to-month,Fiber optic,No,No,Credit card (automatic),89.1,4459,0,0,0.4091,Moderate Risk
8769-KKTPH,63,One year,Fiber optic,No,Yes,Credit card (automatic),99.65,4572,0,0,0.409,Moderate Risk
0639-TSIQW,67,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),102.95,5620,1,0,0.4086,Moderate Risk
9571-EDEBV,71,One year,Fiber optic,No,No,Credit card (automatic),98.65,5101,0,0,0.4082,Moderate Risk
5222-JCXZT,4,Month-to-month,No,No internet service,No internet service,Mailed check,19.0,3022,0,0,0.408,Moderate Risk
0384-RVBPI,20,Month-to-month,DSL,No,Yes,Credit card (automatic),64.4,2120,0,0,0.4078,Moderate Risk
0584-BJQGZ,25,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),78.35,4855,0,0,0.4076,Moderate Risk
2720-FVBQP,6,Month-to-month,DSL,No,No,Credit card (automatic),48.95,3061,0,0,0.407,Moderate Risk
7740-BTPUX,55,Two year,Fiber optic,Yes,No,Electronic check,113.6,5754,0,0,0.4068,Moderate Risk
7787-BNTZM,6,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),20.15,5761,0,0,0.4066,Moderate Risk
9142-KZXOP,44,Month-to-month,Fiber optic,No,No,Credit card (automatic),68.85,2053,0,0,0.4066,Moderate Risk
3703-TTEPD,21,Month-to-month,DSL,No,Yes,Bank transfer (automatic),65.35,2887,0,0,0.4064,Moderate Risk
5149-CUZUJ,28,One year,Fiber optic,Yes,No,Bank transfer (automatic),92.9,2037,0,0,0.4059,Moderate Risk
4140-WJAWW,5,Month-to-month,No,No internet service,No internet service,Credit card (automatic),19.85,3799,1,0,0.4058,Moderate Risk
7868-BGSZA,43,One year,DSL,No,Yes,Electronic check,80.2,5888,0,0,0.4056,Moderate Risk
0330-BGYZE,60,One year,Fiber optic,No,No,Bank transfer (automatic),102.5,4968,0,0,0.4056,Moderate Risk
6723-WSNTY,66,One year,Fiber optic,Yes,No,Credit card (automatic),108.1,5360,0,0,0.4056,Moderate Risk
1409-PHXTF,54,Two year,Fiber optic,Yes,No,Electronic check,110.45,4425,0,0,0.4055,Moderate Risk
9943-VSZUV,67,Month-to-month,Fiber optic,No,No,Mailed check,75.7,5823,0,0,0.4047,Moderate Risk
5882-CMAZQ,5,Month-to-month,DSL,Yes,No,Electronic check,34.25,5100,0,0,0.4043,Moderate Risk
9651-GTSAQ,53,One year,Fiber optic,No,Yes,Bank transfer (automatic),106.1,4471,1,0,0.404,Moderate Risk
3161-GETRM,34,Month-to-month,Fiber optic,No,No,Credit card (automatic),90.05,4648,0,0,0.4039,Moderate Risk
4701-MLJPN,31,Month-to-month,DSL,Yes,No,Electronic check,55.25,2933,1,0,0.4037,Moderate Risk
6322-PJJDJ,49,Two year,Fiber optic,No,No,Electronic check,94.8,4252,0,0,0.4036,Moderate Risk
5709-LVOEQ,0,Two year,DSL,No,Yes,Mailed check,80.85,2048,0,0,0.4034,Moderate Risk
8384-FZBJK,57,Month-to-month,Fiber optic,No,No,Electronic check,100.6,6351,0,0,0.4031,Moderate Risk
2538-OIMXF,1,Month-to-month,DSL,No,No,Mailed check,24.7,3065,0,0,0.403,Moderate Risk
0064-YIJGF,27,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),75.75,4994,0,0,0.403,Moderate Risk
2439-QKJUL,5,Month-to-month,No,No internet service,No internet service,Mailed check,20.25,5064,0,0,0.4029,Moderate Risk
9842-EFSYY,4,Month-to-month,DSL,No,Yes,Mailed check,57.2,2421,0,0,0.4027,Moderate Risk
5351-QESIO,1,Month-to-month,DSL,No,No,Mailed check,24.2,4276,0,0,0.4021,Moderate Risk
2978-XXSOG,22,Month-to-month,DSL,Yes,Yes,Mailed check,59.05,3995,0,0,0.4017,Moderate Risk
0867-MKZVY,20,Month-to-month,Fiber optic,No,Yes,Electronic check,82.4,5719,1,0,0.4015,Moderate Risk
2486-WYVVE,31,One year,DSL,Yes,No,Mailed check,79.3,5238,0,0,0.4013,Moderate Risk
5268-DSMNQ,62,One year,Fiber optic,No,No,Credit card (automatic),97.95,5428,0,0,0.4009,Moderate Risk
5968-XQIVE,72,One year,Fiber optic,No,No,Electronic check,89.7,6016,0,0,0.4007,Moderate Risk
9970-QBCDA,6,Month-to-month,No,No internet service,No internet service,Credit card (automatic),19.7,5387,0,0,0.4006,Moderate Risk
9821-BESNZ,66,One year,Fiber optic,Yes,No,Electronic check,104.25,4915,0,0,0.4005,Moderate Risk
7811-JIVPF,23,Month-to-month,DSL,No,No,Credit card (automatic),49.7,4790,0,0,0.4004,Moderate Risk
1585-MQSSU,17,Month-to-month,DSL,Yes,No,Mailed check,51.5,5659,1,0,0.4001,Moderate Risk
6377-KSLXC,5,Month-to-month,No,No internet service,No internet service,Mailed check,19.95,4281,0,0,0.4001,Moderate Risk
0440-MOGPM,41,One year,DSL,No,No,Electronic check,80.55,4176,0,0,0.3995,Moderate Risk
0319-QZTCO,3,Month-to-month,DSL,No,No,Credit card (automatic),58.7,3654,0,0,0.3994,Moderate Risk
7964-YESJC,24,Month-to-month,DSL,No,Yes,Mailed check,66.3,2235,0,0,0.3994,Moderate Risk
7743-EXURX,8,Month-to-month,DSL,No,No,Electronic check,51.05,3758,1,0,0.3992,Moderate Risk
8444-WRIDW,66,Month-to-month,Fiber optic,No,No,Credit card (automatic),80.45,5011,1,0,0.3985,Moderate Risk
9659-ZTWSM,66,One year,Fiber optic,Yes,No,Bank transfer (automatic),107.35,4138,0,0,0.3985,Moderate Risk
0032-PGELS,1,Month-to-month,DSL,No,Yes,Bank transfer (automatic),30.5,5171,1,0,0.3985,Moderate Risk
9518-RWHZL,64,One year,Fiber optic,No,No,Credit card (automatic),100.05,5452,1,0,0.3981,Moderate Risk
9798-DRYDS,17,One year,DSL,Yes,No,Mailed check,61.95,4759,0,0,0.3981,Moderate Risk
3891-PUQOD,1,Month-to-month,DSL,No,No,Electronic check,59.2,5020,1,0,0.398,Moderate Risk
3164-YAXFY,57,Month-to-month,DSL,No,Yes,Electronic check,53.75,5594,0,0,0.3977,Moderate Risk
1867-TJHTS,58,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),79.8,5709,0,0,0.3976,Moderate Risk
7682-AZNDK,34,Month-to-month,Fiber optic,No,No,Electronic check,89.85,3096,0,0,0.3973,Moderate Risk
0701-RFGFI,49,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),95.4,6136,0,0,0.3972,Moderate Risk
8671-KKKOS,46,Month-to-month,DSL,No,Yes,Electronic check,45.55,5565,0,0,0.3971,Moderate Risk
5850-BDWCY,6,Month-to-month,No,No internet service,No internet service,Mailed check,20.2,5029,0,0,0.397,Moderate Risk
2928-HLDBA,6,Month-to-month,No,No internet service,No internet service,Mailed check,20.7,5346,0,0,0.3967,Moderate Risk
5766-XQXMQ,29,Month-to-month,DSL,No,Yes,Bank transfer (automatic),68.85,5449,1,0,0.3964,Moderate Risk
8474-UMLNT,13,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),67.8,4115,0,0,0.3962,Moderate Risk
3787-TRIAL,21,Month-to-month,DSL,No,No,Electronic check,26.05,4302,0,0,0.3961,Moderate Risk
5734-EJKXG,61,One year,Fiber optic,Yes,Yes,Electronic check,118.6,5536,0,0,0.3955,Moderate Risk
